X,Y,OBJECTID,COD_SIG_TR,COD_VIA,DESIGNACAO,HIERARQUIA,EIXO,TIPOLOGIA,SITUACAO,DUPL_TROC,ZONA,COMPRIMENTO,IDTIPO,SITUACAO_PROJ_OBRA,FREGUESIA,ZONAMENTO,ORCAMENTO,NOME_PROJETO,SITUACAO_PROJ,ANO,PERIODO,PLANEAMENTO_GVMG,TIPOLOGIA_AML,ESTADO_AML,F_PRINCIPAL,SGPI,VALIDACAO,GlobalID,Shape__Length
-9.11601588676676,38.7685966623351,669,B0000250,B0000250,Vale do Silêncio,Principal,Circular Exterior,Pista Ciclável Bidirecional,Executado,N,-,278.85,9196,,Olivais,,0,Parque Vale de Chelas - Parque das Nações,,2009,,,Pista ciclavel (ciclovia),Executado,Vias mistas (agrega as duas funcoes anteriores),,,20825bee-14e5-464a-8b71-99dec0ecc0a5,357.201118967886
-9.19854973838688,38.7418864980424,674,B0000204,B0000204,Avenida General Correia Barreto,Complementar,,Pista Ciclável Bidirecional,Executado,N,-,1184.8,9196,,Benfica,,0, ,,2007,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,88a27da0-dd8f-4bf6-80c2-074f04849f33,1518.41955120313
-9.17288241711337,38.7376534039097,675,B0000205,B0000205,Avenida General Correia Barreto,Complementar,,Pista Ciclável Bidirecional,Executado,N,-,272.27,9196,,Campolide,,0, ,,2007,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,e4274d6a-e0ee-447e-83c1-6712c20f2922,349.571172034213
-9.16942915365616,38.7559167094231,676,B0000367,B0000367,Rua Tomás da Fonseca - Azinhaga das Galhardas,Complementar,,Pista Ciclável Bidirecional,Executado,N,-,312.95,9196,,Alvalade,,0,Rua Tomás da Fonseca - Azinhaga das Galhardas,,-,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,795ad602-521c-40ce-bec9-095585ca4c0e,400.856977405813
-9.14856716952874,38.7481306212511,680,16093,100031,---- Campo Grande,Principal,Central,Pista Ciclável Bidirecional,Executado,N,DEP,5.99,9196,,Avenidas Novas,,0, ,Concluído,2017,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,aa9263b4-59ea-44ce-9f03-143761211d23,7.6820793620617
-9.14866985124482,38.7481920362228,681,16093,100031,---- Campo Grande,Principal,Central,Pista Ciclável Bidirecional,Executado,N,DEP,11.05,9196,,Avenidas Novas,,0, ,Concluído,2017,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,b22e19c5-dfb7-420d-93b0-713de02171e0,14.1686364968987
-9.14874286356617,38.7482964514169,682,15406,100031,---- Campo Grande,Principal,Central,Pista Ciclável Bidirecional,Executado,N,DEP,24.77,9196,,Alvalade,,0, ,Concluído,2017,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,70df0fc0-473b-4ce4-80db-abdd2ffbc50c,31.8389139402959
-9.14873501255306,38.7484604243193,683,159667,100031,---- Campo Grande,Principal,Central,Pista Ciclável Bidirecional,Executado,N,DEP,4.78,9196,,Alvalade,,0, ,Concluído,2017,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,c5b71f25-279f-472b-a8d0-28d913353401,6.1332246019282
-9.1486399177266,38.7485100951292,684,15399,100031,---- Campo Grande,Principal,Central,Pista Ciclável Bidirecional,Executado,N,DEP,16.58,9196,,Alvalade,,0, ,Concluído,2017,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,6b49981b-3458-4dc7-be30-857bdba3666c,21.2510437202486
-9.14852561138168,38.7481128923113,685,15437,100031,---- Campo Grande,Principal,Central,Pista Ciclável Bidirecional,Executado,N,DEP,17.64,9196,,Avenidas Novas,,0, ,Concluído,2017,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,9548ce9d-e936-4860-8308-6faa44ae101b,22.5942608765231
-9.1481570762041,38.7481583237111,686,15437,100031,---- Campo Grande,Principal,Central,Pista Ciclável Bidirecional,Executado,N,DEP,28.87,9196,,Alvalade,,0, ,Concluído,2017,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,326cf6cb-5a75-49db-b9e6-11c4107df557,37.0104805376411
-9.16153327211644,38.7737833635742,687,B0000258,B0000258,Alameda das Linhas de Torres - Rua Alexandre Ferreira,Principal,Circular Exterior,Pista Ciclável Bidirecional,Executado,N,DEP,91.77,9196,,Lumiar,Lumiar,0,UPCB - Alameda das Linhas de Torres,Concluído,2017,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,943a322d-76f3-4d1a-a3b8-85a92a09ccea,117.720415841156
-9.21739937982182,38.7171684830988,688,B0000259,B0000259,Ponte ciclo-pedonal sobre a A5 - Caselas - Quinta da Marinheira,Local,,Percurso Ciclo-pedonal,Executado,N,-,35.21,9196,,Belém,,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,5aaf410c-e086-4890-9e8e-d330f2481a33,45.2307152227441
-9.19412795451724,38.7568501126444,689,B0000224,B0000224,Parque Quinta da Granja - Parque Quinta Mata Mouros,Principal,,Pista Ciclável Bidirecional,Executado,N,-,278.88,9196,,Carnide,,0,Parque Quinta da Granja - Parque Quinta Mata Mouros,,-,,,Pista ciclavel (ciclovia),Executado,Vias mistas (agrega as duas funcoes anteriores),,,b81a8b54-2532-4b58-bd8d-4c89428e4e06,358.184683498378
-9.14887895994165,38.7683130069001,710,159021,6287,---- Eixo Central,Principal,Circular Exterior,Percurso Ciclo-pedonal,Executado,,-,208.16,9196,,Lumiar,Alta de Lisboa,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,6368576a-94e9-4203-a47d-f73d2a92e758,267.68635392133
-9.14062883237229,38.7446794133575,715,4354,67007,Avenida Sacadura Cabral,Local,,30+Bici,Executado,S,Planalto,92.82,9196,,Areeiro,Roma-Campo Pequeno,0,Avenida Sacadura Cabral,Falta SV,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,a612e19e-31d5-41e0-966f-0ff0e09f04ed,118.864721349757
-9.15525224098117,38.7508244894827,724,23097,101725,Rua Prof. António Flores,Local,,30+Bici,Executado,S,-,67.53,9196,,Alvalade,Cidade Universitária,0,Rua Professor António Flores,Falta SV,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,d6f73b12-be83-4c80-9e7a-1eb837035129,86.7629495776093
-9.09247020221884,38.7683692691291,727,A000014,A000014,Passeio dos Heróis do Mar,Local,,Percurso Ciclo-pedonal,Executado,N,ZON,295.64,9196,,Parque das Nações,,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,b6aa833b-38cd-4e3f-97b9-28fcb1917c5a,379.803698459899
-9.17118468583819,38.760267395478,728,B0000132,B0000132,Parque Quinta da Granja - Telheiras,Complementar,,Pista Ciclável Bidirecional,Executado,N,-,760.84,9196,,Lumiar,,0,Parque Quinta da Granja - Telheiras,,-,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,f8ad340f-0de8-40a9-8f5a-62c63f1ec024,974.55221512478
-9.09524385908187,38.7718040470382,729,1084,35282,Alameda dos Oceanos,Principal,Marginal,Pistas Cicláveis Unidirecionais,Executado,S,DMM,301.39,9196,,Parque das Nações,Frente Ribeirinha,0, ,,2017,,,Pista ciclavel (ciclovia),Executado,Vias mistas (agrega as duas funcoes anteriores),,,128d2862-4ca3-4cc6-859e-8bac2bf359f2,387.60128002173
-9.09237160390568,38.7889968068231,736,158456,102144,Caminho das Andorinhas,Local,,Percurso Ciclo-pedonal,Executado,N,ZON,231.82,9196,,Parque das Nações,,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,1ccdf620-0a70-4f80-8e34-0966aa667b2c,297.04927852314
-9.09531869269523,38.7534695571849,737,B0000041,B0000041,Ligação Alameda dos Oceanos/ Pista Ribeirinha,Local,,Percurso Ciclo-pedonal,Executado,N,ZON,105.23,9196,,Parque das Nações,Frente Ribeirinha,0, ,, ,,,Via banalizada,Executado,Vias mistas (agrega as duas funcoes anteriores),,,85418f0c-b221-4f03-a662-701d59b5b1cd,134.988888324885
-9.09596142494377,38.7631280067392,768,16168,35282,Alameda dos Oceanos,Principal,Marginal,Pistas Cicláveis Unidirecionais,Executado,S,DMM,59.72,9196,,Parque das Nações,Frente Ribeirinha,0, ,,2017,,,Pista ciclavel (ciclovia),Executado,Vias mistas (agrega as duas funcoes anteriores),,,7b1e4cc4-7d78-4875-9669-977b421b7932,76.7996784911857
-9.09202562100287,38.7747522521766,777,A000015,A000015,Passeio dos Heróis do Mar,Local,,Percurso Ciclo-pedonal,Executado,N,ZON,89.91,9196,,Parque das Nações,,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,5003378b-4f65-48ac-94d8-515983bbbbe0,115.420281109165
-9.0936895743613,38.7890705712184,778,158452,5977,Passeio do Parque,Local,,Percurso Ciclo-pedonal,Executado,N,ZON,32.42,9196,,Parque das Nações,,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,d42ecc47-953e-4029-9562-79b91542c11e,41.7023677946634
-9.16102980839911,38.7740662696715,782,B0000251,B0000251,Alameda das Linhas de Torres - Estrada da Torre,Principal,Circular Exterior,Pista Ciclável Bidirecional,Executado,N,DEP,40.15,9196,,Lumiar,Lumiar,0,UPCB - Alameda das Linhas de Torres,Concluído,2017,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,582d7120-656b-4103-9e82-6f8d2fe48f0b,51.4472184052325
-9.21864117396281,38.6934637792083,793,18394,100003,Avenida de Brasília,Local,,Pista Ciclável Bidirecional,Executado,N,DEP,75.47,9196,Concluído,Belém,Frente Ribeirinha,0,Avenida de Brasília,Concluído,2018,,,Pista ciclavel (ciclovia),Com projecto de execucao,Vias mistas (agrega as duas funcoes anteriores),,,d77ef261-499d-4816-ae88-2f607040fd03,96.6593708506349
-9.22421472675337,38.6960271783925,794,12000,100003,Avenida de Brasília,Local,,Pista Ciclável Bidirecional,Executado,N,DEP,82.89,9196,Concluído,Belém,Frente Ribeirinha,0,Avenida de Brasília,Concluído,2018,,,Pista ciclavel (ciclovia),Com projecto de execucao,Vias mistas (agrega as duas funcoes anteriores),,,c6ce2bc9-dc5c-4a3c-8f2e-25b62a38b8d6,106.201808904783
-9.09250840968776,38.7806606656895,795,17276,5968,Passeio dos Heróis do Mar,Local,,Percurso Ciclo-pedonal,Executado,N,ZON,56.34,9196,,Parque das Nações,,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,2762c59c-ad91-4e1c-9e0c-0b2f631226be,72.4385653717248
-9.09207404370517,38.7752490905716,798,A000012,A000012,Passeio dos Heróis do Mar,Local,,Percurso Ciclo-pedonal,Executado,N,ZON,73.61,9196,,Parque das Nações,,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,969aad46-662b-47cd-a926-9f75165bf570,94.6680055329532
-9.09170405885006,38.7719533361934,799,A000013,A000013,Passeio dos Heróis do Mar,Local,,Percurso Ciclo-pedonal,Executado,N,ZON,591.47,9196,,Parque das Nações,,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,84dc0738-1867-48ed-a845-b13429023573,760.639321602123
-9.09467948456671,38.7664166952159,800,A000016,A000016,Cais Português,Local,,Percurso Ciclo-pedonal,Executado,N,ZON,245.24,9196,,Parque das Nações,,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,d14f3813-fd39-419c-829f-af965bcf257e,315.374918557754
-9.1753563106643,38.7594313322342,815,2607,101289,Rua António Quadros,Complementar,,30+Bici,Executado,S,-,50.37,9196,,Lumiar,,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,542e3ad4-d189-42a9-a3eb-d0305dea4373,64.7665024207563
-9.13729503388513,38.7073953152033,828,10920,33668,Praça do Comércio,Principal,Central,Percurso Ciclo-pedonal,Executado,N,ZOC,167.65,9196,,Santa Maria Maior,,0, ,,2012,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,20bd875a-da2d-4eb3-9306-155ecc5a3590,215.340924726817
-9.19615528370724,38.736010790816,833,5470,6063,Parque Florestal de Monsanto,Local,,Trilho,Executado,N,-,1648.14,9196,,Benfica,Monsanto,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,96d534b1-e68c-47e4-9977-6913bb891a89,2111.92266914674
-9.2053044156506,38.7152684931211,834,B0000089,B0000089,Estrada do Penedo,Local,,Trilho,Executado,N,-,1440.98,9196,,Ajuda,Monsanto,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,364ebfca-5dd2-434a-af65-e25a17483163,1849.10147947109
-9.20611873239701,38.716176015222,835,B0000115,B0000115,Monsanto,Local,,Trilho,Executado,N,-,243.49,9196,,Ajuda,Monsanto,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,6ddc89ee-13e4-42af-bf96-8858c73af109,312.271330853191
-9.14227280863107,38.7391017761289,838,5114,67003,Avenida Visconde de Valmor,Complementar,,30+Bici,Executado,S,Planalto,27.77,9196,Empreitada 6/DMPO/2017,Avenidas Novas,Avenidas Novas,0,Avenida Visconde Valmor - Nascente,,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,f46d8252-3a7a-4106-8b26-89df275bea09,35.5689022089264
-9.14521331211044,38.7526794966111,844,12951,66707,Avenida da Igreja,Local,,30+Bici,Executado,S,DMM,64.48,9196,,Alvalade,Alvalade Norte,0,Avenida da Igreja (troço Poente),,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,64be46f0-47f8-4edc-a8c6-91fc7e80a968,82.6269422449706
-9.14837291917919,38.7227764145657,845,7425,34187,Avenida da Liberdade,Principal,Central,30+Bici,Executado,S,DEP,84.21,9196,,Santo António,Baixa,0,Avenida da Liberdade,,2013,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,4942a691-9c0d-4dfe-a4a0-49120cb02235,108.085866200606
-9.17084855648868,38.7280329976282,850,B0000223,B0000223,Corredor do Vale de Alcântara,Principal,Alcântara - Luz,Pista Ciclável Bidirecional,Executado,N,DMAEVCE,355.24,9196,Concluído,Campolide,Vale de Alcântara,0,Unidade de Projecto Quinta da Bela Flor,,2019,,,Pista ciclavel (ciclovia),Executado,Vias mistas (agrega as duas funcoes anteriores),2017.283,,b8b0f941-543f-49ab-9e18-d84aa09e637f,456.304259452255
-9.17003608914893,38.7346376024899,851,B0000047,B0000047,Corredor do Vale de Alcântara,Principal,Alcântara - Luz,Pista Ciclável Bidirecional,Executado,N,DMAEVCE,608.67,9196,Concluído,Campolide,Vale de Alcântara,0,Unidade de Projecto Bairro da Liberdade,,2019,,,Pista ciclavel (ciclovia),Executado,Vias mistas (agrega as duas funcoes anteriores),2015.6595,,fdf01cfa-4b08-43a5-99fc-ca8df0c27e89,781.290083407136
-9.11350888432495,38.7509703563257,852,B0000191,B0000191,Corredor Verde Oriental,Principal,Benfica - Braço de Prata,Pista Ciclável Bidirecional,Executado,N,DMEVAE,203.03,9196,DMEVAE,Marvila,,0,Vale de Chelas - Vale Fundão (Rua Eng Ferreira Dias),,2017,,,Pista ciclavel (ciclovia),Executado,Vias mistas (agrega as duas funcoes anteriores),,,82327a38-de94-4560-8a05-e1e9290c054b,260.364478049574
-9.10831026931553,38.7507049288631,853,B0000192,B0000192,Corredor Verde Oriental,Principal,Benfica - Braço de Prata,Percurso Ciclo-pedonal,Executado,,DMEVAE,404.58,9196,DMEVAE,Marvila,,0,Corredor Verde Oriental,,2017,,,Via banalizada,Executado,Vias mistas (agrega as duas funcoes anteriores),,,746bbf8f-fe9c-4694-89d1-611baaa132ed,518.530347813829
-9.1905395481093,38.7635777407802,860,15603,101064,Avenida Cidade de Praga,Principal,Circular Exterior,Pistas Cicláveis Unidirecionais,Executado,S,ZON,880.27,9196,Empreitada 12/DMPO/DIVPS,Carnide,Avenida Cidade de Praga,0, ,Falta pinturas e SV - Aguarda orientações do DEP e DMPO,2017,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,bef8ebfc-9806-41a6-8416-078c24476514,1130.10055459679
-9.14249809532456,38.739777123365,864,155302,67002,Avenida Elias Garcia,Local,,30+Bici,Executado,S,Planalto,16.77,9196,Empreitada 6/DMPO/2017,Avenidas Novas,Avenidas Novas,0,Avenida Elias Garcia - Nascente,Falta SV,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,8898bf29-0175-4b6b-bf43-f86fe37ecbde,21.4723538298186
-9.19174663402097,38.7605290144154,868,2411,101064,Avenida Cidade de Praga,Principal,Circular Exterior,Pistas Cicláveis Unidirecionais,Executado,S,ZON,60.84,9196,Empreitada 12/DMPO/DIVPS,Carnide,Avenida Cidade de Praga,0, ,Falta pinturas e SV - Aguarda orientações do DEP e DMPO,2017,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,4ca429a4-752f-4d21-8bf7-22f20b7f7bc0,78.1445394396677
-9.0957115702256,38.7659087430644,872,1913,35282,Alameda dos Oceanos,Principal,Marginal,Pistas Cicláveis Unidirecionais,Executado,S,DMM,152.39,9196,,Parque das Nações,Frente Ribeirinha,0, ,,2017,,,Pista ciclavel (ciclovia),Executado,Vias mistas (agrega as duas funcoes anteriores),,,29bc155d-7ca3-4d00-8961-901bb1117b50,195.962972525535
-9.18460581982631,38.7666960891266,887,1673,101064,Avenida Cidade de Praga,Principal,Circular Exterior,Pistas Cicláveis Unidirecionais,Executado,S,ZON,17.39,9196,Empreitada 12/DMPO/DIVPS,Carnide,Avenida Cidade de Praga,0, ,Falta pinturas e SV - Aguarda orientações do DEP e DMPO,2017,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,5ec50281-c07c-4418-bc67-062e3acba62a,22.2737641269411
-9.14064699675651,38.7447236654112,914,155065,67007,Avenida Sacadura Cabral,Local,,30+Bici,Executado,S,Planalto,93.64,9196,Empreitada 6/DMPO/2017,Areeiro,Roma-Campo Pequeno,0,Avenida Sacadura Cabral,Falta SV,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,77bc2b9b-f518-4fac-8e95-09cad233a142,119.923220840068
-9.17215200453905,38.7560142975787,917,B0000045,B0000045,Rua Tomás da Fonseca - Azinhaga das Galhardas,Complementar,,Pista Ciclável Bidirecional,Executado,N,-,563.65,9196,,São Domingos de Benfica,,0,Rua Tomás da Fonseca - Azinhaga das Galhardas,,-,,,Pista ciclavel (ciclovia),Executado,Via destinada a funcoes quotidianas,,,cb1b36d6-e89b-49dd-92d7-615e0bf88ef3,721.859002362207
-9.11581779507006,38.7518014545126,918,B0000190,B0000190,Corredor Verde Oriental,Principal,Benfica - Braço de Prata,Pista Ciclável Bidirecional,Executado,N,DMEVAE,419.46,9196,DMEVAE,Marvila,,0,Vale de Chelas - Vale Fundão (Rua Eng Ferreira Dias),,2017,,,Pista ciclavel (ciclovia),Executado,Vias mistas (agrega as duas funcoes anteriores),,,21ef0466-1f86-4b41-810c-d91dc698e2db,537.811130173416
-9.13961616559494,38.7568916591025,932,2898,66716,Rua Ricardo Jorge,Local,,30+Bici,Executado,S,Planalto,87.42,9196,Empreitada 6/DMPO/2017,Alvalade,Alvalade Norte,0,Rua Ricardo Jorge,Em execução - Falta pintura RC e SV,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,5e2728c0-6be8-405e-b950-42f390096433,112.016854250264
-9.13822624322916,38.7063759739623,935,157090,33665,Avenida da Ribeira das Naus,Principal,Marginal,Percurso Ciclo-pedonal,Executado,N,-,79.02,9196,,Santa Maria Maior,Frente Ribeirinha,0, ,,2014,,,Pista ciclavel (ciclovia),Executado,Vias mistas (agrega as duas funcoes anteriores),,,b459e8f5-9a36-415b-b5d8-7bb3a7202759,101.152552456099
-9.18091918994273,38.7319764337017,937,B0000112,B0000112,Monsanto,Local,,Trilho,Executado,N,-,109.11,9196,,Benfica,Monsanto,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,e75c14e6-4959-47bb-86f6-ab36c5039d7f,139.966069659962
-9.18170070224775,38.7344117191307,938,5803,67423,Avenida 24 de Janeiro,Local,,Trilho,Executado,N,-,420.56,9196,,Benfica,Monsanto,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,8a2d1a73-0a5d-4bad-87bc-2dd1bc4a1eee,539.362422243945
-9.20059848875198,38.7373067525348,939,B0000092,B0000092,Estrada da Serafina,Local,,Trilho,Executado,N,-,395.19,9196,,Benfica,Monsanto,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,328e9573-156c-4714-bc6b-60f6a5ae4463,507.219704229857
-9.14754668156937,38.7401758962905,942,22134,67001,Avenida Barbosa du Bocage,Local,,30+Bici,Executado,S,Planalto,149.1,9196,Empreitada 6/DMPO/2017,Avenidas Novas,Avenidas Novas,0,Avenida Barbosa du Bocage - Poente,Em obra,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,042f1a57-866d-4861-8327-a67646d708e2,190.919812133535
-9.14884517295636,38.7378686083021,956,5301,67003,Avenida Visconde de Valmor,Complementar,,30+Bici,Executado,S,Planalto,136.86,9196,Empreitada 6/DMPO/2017,Avenidas Novas,Avenidas Novas,0,Avenida Visconde Valmor - Poente,,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,f449280b-8c8e-49eb-aea2-7b5e4dc8fdaa,175.2439153247
-9.14390741950378,38.7407428982123,960,4881,67001,Avenida Barbosa du Bocage,Local,,30+Bici,Executado,S,Planalto,132.52,9196,Empreitada 6/DMPO/2017,Avenidas Novas,Avenidas Novas,3379.26,Avenida Barbosa du Bocage - Nascente,Falta SV,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,ca5ac0ad-b014-498a-8e09-16f922e7c1b1,169.693137555868
-9.17983418896508,38.7163167614374,962,B0000098,B0000098,Estrada do Clube de Ténis,Local,,Trilho,Executado,N,-,803.73,9196,,Alcântara,Monsanto,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,3d738072-0a52-472f-aba4-dd128128e6d0,1031.89918079881
-9.18567435328034,38.7179709628025,963,B0000099,B0000099,Estrada do Alvito,Local,,Trilho,Executado,N,-,221.08,9196,,Alcântara,Monsanto,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,1cff773c-c5a6-4f6a-88e8-ac5480c19c6d,283.135176422049
-9.19907891354976,38.718372219405,964,B0000100,B0000100,Estrada de Montes Claros,Local,,Trilho,Executado,N,-,195.92,9196,,Ajuda,Monsanto,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,d67f1524-07dd-48ae-af22-d3d5226af4d5,251.012910927632
-9.20758193535038,38.7173393371529,965,B0000109,B0000109,Monsanto,Local,,Trilho,Executado,N,-,303.12,9196,,Ajuda,Monsanto,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,74827e43-ac06-4177-bcb9-4e9b33af7b51,388.865088669798
-9.20318569236488,38.7178893482132,966,B0000110,B0000110,Monsanto,Local,,Trilho,Executado,N,-,485.54,9196,,Ajuda,Monsanto,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,402cc099-fcaf-4ec6-b086-d80532c91ef9,622.817476987981
-9.19734953690195,38.7239711598606,967,B0000111,B0000111,Monsanto,Local,,Trilho,Executado,N,-,256.76,9196,,Benfica,Monsanto,0, ,,-,,,Via banalizada,Executado,Via destinada a funcoes de lazer,,,11921947-1270-4473-aa76-02db6b851a2d,329.173878935302
-9.12464439316622,38.7452131306717,970,B0000057,B0000057,Parque Urbano do Vale da Montanha,Principal,Benfica - Braço de Prata,Pista Ciclável Bidirecional,Executado,N,DMEVAE,223.66,9196,Concluído,Marvila,,0,Parque Urbano do Vale da Montanha,Concluído,2018,,,Pista ciclavel (ciclovia),Executado,Vias mistas (agrega as duas funcoes anteriores),,,99019244-d50c-471e-816e-5505b88c8f44,287.165529165292
-9.14267516898754,38.7440224016472,979,13015,67007,Avenida Sacadura Cabral,Local,,30+Bici,Executado,S,Planalto,87.74,9196,Empreitada 6/DMPO/2017,Areeiro,Roma-Campo Pequeno,0,Avenida Sacadura Cabral,Falta SV,2017,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,2016.315,,a9e3d998-2cbc-4b8a-8cc1-808f7ae12fd2,112.413247585206
-9.14113842821752,38.7229057780424,987,7349,34383,Travessa das Recolhidas,Local,,Zona de Coexistência,Executado,N,-,75.21,9196,,Arroios,,0, ,,-,,,Via banalizada,Executado,Vias mistas (agrega as duas funcoes anteriores),,,d56d9da8-0d93-4cf8-ac6b-6a3d4ec14f7c,96.4102990979767
-9.140699546404,38.7231481818411,988,7306,34383,Travessa das Recolhidas,Local,,Zona de Coexistência,Executado,N,-,28.66,9196,,Arroios,,0, ,,-,,,Via banalizada,Executado,Vias mistas (agrega as duas funcoes anteriores),,,9125e7eb-f3ed-47d9-a099-3df46a82574e,36.722151464132
-9.18084899074541,38.7641267296115,989,1899,286,Avenida das Nações Unidas,Complementar,,Pistas Cicláveis Unidirecionais,Executado,S,DMM,329.42,9196,Concluída 1ª fase,Carnide,,0,Praça São Francisco de Assis - Avenida das Nações Unidas - Rua Professor Pulido Valente,,2020,,,Pista ciclavel (ciclovia),Estudo previo ou intencao de tracado,Via destinada a funcoes quotidianas,2019.19,,a684b189-1d01-4a94-81b0-ceafbf861df5,421.884662613924
-9.12234483793876,38.7761370129878,993,831,375,Rua dos Eucaliptos,Local,,30+Bici,Executado,N,DMM,248.72,9196,Concluído,Olivais,Bairro da Encarnação,0,Z30 - Bairro da Encarnação - Rua dos Eucaliptos,,2019,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,a25e3ec4-29ec-4b3c-8f9e-88b42dcb2946,319.887154308573
-9.12251931053034,38.7747067300278,994,912,375,Rua dos Eucaliptos,Local,,30+Bici,Executado,N,DMM,66.12,9196,Concluído,Olivais,Bairro da Encarnação,0,Z30 - Bairro da Encarnação - Rua dos Eucaliptos,,2019,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,7f8cda6b-aea1-4b5d-abf3-669072494c3e,85.0388619512839
-9.12260049263023,38.7741519352837,995,959,375,Rua dos Eucaliptos,Local,,30+Bici,Executado,N,DMM,64.67,9196,Concluído,Olivais,Bairro da Encarnação,0,Z30 - Bairro da Encarnação - Rua dos Eucaliptos,,2019,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,d9c88c63-a21f-4c67-a014-0e5218c6482e,83.1711696891129
-9.12264982990252,38.7732603050562,996,12780,375,Rua dos Eucaliptos,Local,,30+Bici,Executado,N,DMM,122.34,9196,Concluído,Olivais,Bairro da Encarnação,0,Z30 - Bairro da Encarnação - Rua dos Eucaliptos,,2019,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,94963ad5-fb78-4deb-ad48-faeff163872e,157.327887925687
-9.12228714698334,38.7719782833646,997,1283,375,Rua dos Eucaliptos,Local,,30+Bici,Executado,N,DMM,186.28,9196,Concluído,Olivais,Bairro da Encarnação,0,Z30 - Bairro da Encarnação - Rua dos Eucaliptos,,2019,,,Via banalizada,Executado,Via destinada a funcoes quotidianas,,,363d8d4a-f7dc-4036-9148-f5148a46fbeb,239.412681016855
